Date,Open,High,Low,Close,Volume,Adj Close
28-Oct-03,"9,609.72","9,769.57","9,592.54","9,748.31","1,629,200,000","9,748.31"
27-Oct-03,"9,584.54","9,696.98","9,553.80","9,608.16","1,371,800,000","9,608.16"
24-Oct-03,"9,600.98","9,631.50","9,463.28","9,582.46","1,420,300,000","9,582.46"
23-Oct-03,"9,597.20","9,661.05","9,517.50","9,613.13","1,604,300,000","9,613.13"
22-Oct-03,"9,741.98","9,741.98","9,551.65","9,598.24","1,647,200,000","9,598.24"
21-Oct-03,"9,778.31","9,824.90","9,697.94","9,747.64","1,498,000,000","9,747.64"
20-Oct-03,"9,721.50","9,816.97","9,665.35","9,777.94","1,172,600,000","9,777.94"
17-Oct-03,"9,791.86","9,833.12","9,679.72","9,721.79","1,352,000,000","9,721.79"
16-Oct-03,"9,798.68","9,838.53","9,679.13","9,791.72","1,417,700,000","9,791.72"
15-Oct-03,"9,824.09","9,901.64","9,731.57","9,803.05","1,521,100,000","9,803.05"
14-Oct-03,"9,763.27","9,833.42","9,696.90","9,812.98","1,271,900,000","9,812.98"
13-Oct-03,"9,675.72","9,814.97","9,675.72","9,764.38","1,040,500,000","9,764.38"
10-Oct-03,"9,682.90","9,743.12","9,622.31","9,674.68","1,108,100,000","9,674.68"
9-Oct-03,"9,633.35","9,798.08","9,617.35","9,680.01","1,578,700,000","9,680.01"
8-Oct-03,"9,653.33","9,699.35","9,571.35","9,630.90","1,262,500,000","9,630.90"
7-Oct-03,"9,593.28","9,672.68","9,512.76","9,654.61","1,279,500,000","9,654.61"
6-Oct-03,"9,572.39","9,656.09","9,524.39","9,594.98","1,025,800,000","9,594.98"
3-Oct-03,"9,492.54","9,701.87","9,492.54","9,572.31","1,570,500,000","9,572.31"
2-Oct-03,"9,464.76","9,539.20","9,397.87","9,487.80","1,269,300,000","9,487.80"
1-Oct-03,"9,275.06","9,472.69","9,275.06","9,469.20","1,566,300,000","9,469.20"
30-Sep-03,"9,378.10","9,393.35","9,199.43","9,275.06","1,590,500,000","9,275.06"
29-Sep-03,"9,314.42","9,431.54","9,259.68","9,380.24","1,366,500,000","9,380.24"
26-Sep-03,"9,342.43","9,407.89","9,257.99","9,313.08","1,472,500,000","9,313.08"
25-Sep-03,"9,425.58","9,493.44","9,311.47","9,343.96","1,530,000,000","9,343.96"
24-Sep-03,"9,575.97","9,612.53","9,400.67","9,425.51","1,556,000,000","9,425.51"
23-Sep-03,"9,535.76","9,623.34","9,479.41","9,576.04","1,301,700,000","9,576.04"
22-Sep-03,"9,641.80","9,641.87","9,467.83","9,535.41","1,278,800,000","9,535.41"
19-Sep-03,"9,661.80","9,719.49","9,582.64","9,644.82","1,518,600,000","9,644.82"
18-Sep-03,"9,544.04","9,691.55","9,513.37","9,659.13","1,498,800,000","9,659.13"
17-Sep-03,"9,566.08","9,641.45","9,510.28","9,545.65","1,338,210,000","9,545.65"
16-Sep-03,"9,449.16","9,587.90","9,426.84","9,567.34","1,403,200,000","9,567.34"
15-Sep-03,"9,471.19","9,541.02","9,396.03","9,448.81","1,151,300,000","9,448.81"
12-Sep-03,"9,456.88","9,517.37","9,348.59","9,471.55","1,236,700,000","9,471.55"
11-Sep-03,"9,415.05","9,540.60","9,374.49","9,459.76","1,335,900,000","9,459.76"
10-Sep-03,"9,504.88","9,545.51","9,373.08","9,420.46","1,582,100,000","9,420.46"
9-Sep-03,"9,584.92","9,617.02","9,459.85","9,507.20","1,414,800,000","9,507.20"
8-Sep-03,"9,503.41","9,638.57","9,492.25","9,586.29","1,299,300,000","9,586.29"
5-Sep-03,"9,589.52","9,602.22","9,441.93","9,503.34","1,465,200,000","9,503.34"
4-Sep-03,"9,569.09","9,661.80","9,492.74","9,587.90","1,453,900,000","9,587.90"
3-Sep-03,"9,521.86","9,632.75","9,465.72","9,568.46","1,675,600,000","9,568.46"
2-Sep-03,"9,416.67","9,563.83","9,357.44","9,523.27","1,470,500,000","9,523.27"
29-Aug-03,"9,373.33","9,444.25","9,320.52","9,415.82","945,100,000","9,415.82"
28-Aug-03,"9,334.35","9,415.68","9,246.48","9,374.21","1,165,200,000","9,374.21"
27-Aug-03,"9,339.82","9,387.82","9,280.03","9,333.79","1,051,400,000","9,333.79"
26-Aug-03,"9,316.03","9,372.45","9,203.54","9,340.45","1,178,700,000","9,340.45"
25-Aug-03,"9,349.44","9,381.51","9,242.56","9,317.64","971,700,000","9,317.64"
22-Aug-03,"9,436.04","9,535.97","9,323.26","9,348.87","1,308,900,000","9,348.87"
21-Aug-03,"9,399.96","9,517.37","9,345.71","9,423.68","1,407,100,000","9,423.68"
20-Aug-03,"9,420.13","9,454.49","9,324.03","9,397.51","1,210,800,000","9,397.51"
19-Aug-03,"9,412.17","9,490.60","9,315.25","9,428.90","1,300,600,000","9,428.90"
18-Aug-03,"9,320.66","9,466.79","9,309.16","9,412.45","1,127,600,000","9,412.45"
15-Aug-03,"9,308.52","9,360.27","9,253.20","9,321.69","636,370,000","9,321.69"
14-Aug-03,"9,272.25","9,356.63","9,193.33","9,310.56","1,186,800,000","9,310.56"
13-Aug-03,"9,303.69","9,350.19","9,213.43","9,271.76","1,208,800,000","9,271.76"
12-Aug-03,"9,218.12","9,329.04","9,163.29","9,310.06","1,132,300,000","9,310.06"
11-Aug-03,"9,189.62","9,275.61","9,124.00","9,217.35","1,022,200,000","9,217.35"
8-Aug-03,"9,127.36","9,230.37","9,097.74","9,191.09","1,086,600,000","9,191.09"
7-Aug-03,"9,060.48","9,171.13","9,003.63","9,126.45","1,389,300,000","9,126.45"
6-Aug-03,"9,032.96","9,151.38","8,964.13","9,061.74","1,491,000,000","9,061.74"
5-Aug-03,"9,185.27","9,210.21","9,024.77","9,036.32","1,351,700,000","9,036.32"
4-Aug-03,"9,154.18","9,231.84","9,033.66","9,186.04","1,318,700,000","9,186.04"
1-Aug-03,"9,232.68","9,266.37","9,100.12","9,153.97","1,390,600,000","9,153.97"
31-Jul-03,"9,199.35","9,398.02","9,183.80","9,233.80","1,608,000,000","9,233.80"
30-Jul-03,"9,204.39","9,272.88","9,131.70","9,200.05","1,391,900,000","9,200.05"
29-Jul-03,"9,268.19","9,327.36","9,135.62","9,204.46","1,508,900,000","9,204.46"
28-Jul-03,"9,284.92","9,356.77","9,182.96","9,266.51","1,328,600,000","9,266.51"
25-Jul-03,"9,113.85","9,296.62","9,062.38","9,284.57","1,397,500,000","9,284.57"
24-Jul-03,"9,196.56","9,313.99","9,092.98","9,112.51","1,559,000,000","9,112.51"
23-Jul-03,"9,159.08","9,249.91","9,064.69","9,194.24","1,362,700,000","9,194.24"
22-Jul-03,"9,098.65","9,221.83","9,008.60","9,158.45","1,439,700,000","9,158.45"
21-Jul-03,"9,187.80","9,219.87","9,025.12","9,096.69","1,254,200,000","9,096.69"
18-Jul-03,"9,052.29","9,212.31","9,034.36","9,188.15","1,365,200,000","9,188.15"
17-Jul-03,"9,089.34","9,160.27","8,968.82","9,050.82","1,661,400,000","9,050.82"
16-Jul-03,"9,133.70","9,185.63","9,005.23","9,094.59","1,662,000,000","9,094.59"
15-Jul-03,"9,179.18","9,260.42","9,054.60","9,128.97","1,518,600,000","9,128.97"
14-Jul-03,"9,126.45","9,316.44","9,126.45","9,177.15","1,448,900,000","9,177.15"
11-Jul-03,"9,036.39","9,176.59","9,009.01","9,119.59","1,212,700,000","9,119.59"
10-Jul-03,"9,154.53","9,154.53","8,978.13","9,036.04","1,465,700,000","9,036.04"
9-Jul-03,"9,221.90","9,270.22","9,077.91","9,156.21","1,618,000,000","9,156.21"
8-Jul-03,"9,213.48","9,281.77","9,122.24","9,223.09","1,565,700,000","9,223.09"
7-Jul-03,"9,073.92","9,289.90","9,073.92","9,216.79","1,429,100,000","9,216.79"
3-Jul-03,"9,141.16","9,164.48","9,014.06","9,070.21","775,900,000","9,070.21"
2-Jul-03,"9,043.54","9,168.82","9,025.12","9,142.84","1,519,300,000","9,142.84"
1-Jul-03,"8,983.66","9,068.05","8,843.61","9,040.95","1,460,200,000","9,040.95"
30-Jun-03,"8,990.74","9,100.12","8,934.71","8,985.44","1,587,200,000","8,985.44"
